Level,latBlock,lngBlock,month,day,hour,quarter,count
0,32,18,4,27,11,1,1
0,32,18,4,27,11,2,3
0,32,18,4,27,11,3,8
0,32,18,4,27,12,0,1
0,32,18,4,27,13,2,1
0,32,18,4,27,13,3,7
0,32,19,4,25,11,0,8
0,32,19,4,25,11,2,75
0,32,19,4,25,11,3,8
0,32,19,4,25,12,0,15
0,32,19,4,25,12,1,1
0,32,19,4,25,13,0,22
0,32,19,4,25,13,1,22
0,32,19,4,25,13,2,1
0,32,19,4,26,11,2,2
0,32,19,4,26,11,3,3
0,32,19,4,26,12,0,16
0,32,19,4,26,13,2,16
0,32,19,4,27,11,0,23
0,32,19,4,27,11,1,17
0,32,19,4,27,11,2,3
0,32,19,4,27,11,3,1
0,32,19,4,27,12,2,3
0,32,19,4,27,13,2,1
0,32,19,4,27,13,3,12
0,32,20,4,25,11,0,32
0,32,20,4,25,11,1,11
0,32,20,4,25,11,2,46
0,32,20,4,25,11,3,26
0,32,20,4,25,12,0,14
0,32,20,4,25,12,1,27
0,32,20,4,25,12,2,30
0,32,20,4,25,12,3,7
0,32,20,4,25,13,0,41
0,32,20,4,25,13,1,16
0,32,20,4,25,13,2,13
0,32,20,4,26,11,1,1
0,32,20,4,26,11,2,11
0,32,20,4,26,12,0,16
0,32,20,4,26,12,1,1
0,32,20,4,26,12,2,9
0,32,20,4,26,12,3,17
0,32,20,4,26,13,0,5
0,32,20,4,26,13,2,1
0,32,20,4,26,13,3,2
0,32,20,4,27,11,1,1
0,32,20,4,27,11,2,11
0,32,20,4,27,11,3,17
0,32,20,4,27,12,2,1
0,32,20,4,27,13,0,19
0,32,20,4,27,13,1,7
0,32,20,4,27,13,2,2
0,32,20,4,27,13,3,29
0,32,21,4,25,12,0,11
0,32,21,4,25,12,1,23
0,32,21,4,25,12,2,13
0,32,21,4,25,13,0,22
0,32,21,4,25,13,1,13
0,32,21,4,25,13,2,6
0,32,21,4,25,13,3,7
0,32,21,4,26,11,0,16
0,32,21,4,26,12,0,1
0,32,21,4,26,12,1,3
0,32,21,4,26,12,3,15
0,32,21,4,26,13,0,10
0,32,21,4,26,13,1,12
0,32,21,4,26,13,3,13
0,32,21,4,27,11,0,20
0,32,21,4,27,11,1,22
0,32,21,4,27,11,2,19
0,32,21,4,27,11,3,10
0,32,21,4,27,12,1,1
0,32,21,4,27,12,2,1
0,32,21,4,27,13,1,22
0,32,21,4,27,13,2,11
0,32,21,4,27,13,3,24
0,32,22,4,25,11,2,26
0,32,22,4,25,11,3,44
0,32,22,4,25,12,1,2
0,32,22,4,25,12,3,5
0,32,22,4,25,13,0,10
0,32,22,4,26,11,0,12
0,32,22,4,26,12,1,1
0,32,22,4,26,12,2,17
0,32,22,4,26,12,3,12
0,32,22,4,27,11,2,13
0,32,22,4,27,11,3,3
0,32,22,4,27,12,0,3
0,32,22,4,27,13,2,17
0,32,22,4,27,13,3,1
0,32,23,4,25,11,1,1
0,32,23,4,25,11,2,20
0,32,23,4,25,12,1,15
0,32,23,4,25,12,2,8
0,32,23,4,25,13,3,6
0,32,23,4,26,11,1,1
0,32,23,4,26,11,2,1
0,32,23,4,26,12,3,17
0,32,23,4,27,11,0,1
0,32,23,4,27,11,1,1
0,32,23,4,27,11,2,3
0,32,23,4,27,12,0,1
0,32,24,4,25,11,2,5
0,32,24,4,25,12,2,3
0,32,24,4,25,13,0,3
0,32,24,4,25,13,1,14
0,32,24,4,25,13,3,4
0,32,24,4,26,12,3,3
0,32,24,4,26,13,0,1
0,32,24,4,27,11,0,25
0,32,24,4,27,11,1,1
0,32,24,4,27,11,2,7
0,32,24,4,27,12,1,1
0,32,24,4,27,13,1,1
0,32,24,4,27,13,2,1
0,32,25,4,25,11,0,51
0,32,25,4,25,11,1,10
0,32,25,4,25,11,2,20
0,32,25,4,25,12,2,6
0,32,25,4,25,13,0,35
0,32,25,4,25,13,1,46
0,32,25,4,25,13,2,31
0,32,25,4,25,13,3,11
0,32,25,4,26,11,3,2
0,32,25,4,26,12,1,1
0,32,25,4,26,12,2,7
0,32,25,4,26,13,0,1
0,32,25,4,27,11,0,39
0,32,25,4,27,11,1,14
0,32,25,4,27,11,2,20
0,32,25,4,27,11,3,2
0,32,25,4,27,12,0,14
0,32,25,4,27,12,1,15
0,32,25,4,27,12,2,17
0,32,25,4,27,13,0,2
0,32,25,4,27,13,1,18
0,32,25,4,27,13,2,5
0,32,25,4,27,13,3,6
0,32,26,4,25,11,0,14
0,32,26,4,25,11,1,13
0,32,26,4,25,11,2,15
0,32,26,4,25,11,3,1
0,32,26,4,25,12,1,2
0,32,26,4,25,12,2,1
0,32,26,4,25,13,0,1
0,32,26,4,25,13,1,27
0,32,26,4,25,13,2,23
0,32,26,4,25,13,3,14
0,32,26,4,26,11,0,1
0,32,26,4,26,11,1,10
0,32,26,4,26,11,2,8
0,32,26,4,26,12,1,4
0,32,26,4,26,12,2,8
0,32,26,4,26,13,1,1
0,32,26,4,26,13,3,3
0,32,26,4,27,11,0,9
0,32,26,4,27,11,1,21
0,32,26,4,27,11,3,7
0,32,26,4,27,12,0,2
0,32,26,4,27,12,1,12
0,32,26,4,27,12,2,5
0,32,26,4,27,12,3,2
0,32,26,4,27,13,0,1
0,32,26,4,27,13,1,33
0,32,26,4,27,13,2,5
0,32,26,4,27,13,3,2
0,32,27,4,25,11,0,12
0,32,27,4,25,11,2,3
0,32,27,4,25,11,3,8
0,32,27,4,25,12,1,3
0,32,27,4,25,12,2,1
0,32,27,4,25,12,3,1
0,32,27,4,25,13,0,14
0,32,27,4,25,13,1,25
0,32,27,4,25,13,2,12
0,32,27,4,26,11,2,2
0,32,27,4,26,11,3,3
0,32,27,4,26,12,0,1
0,32,27,4,26,12,1,1
0,32,27,4,26,12,2,2
0,32,27,4,26,12,3,1
0,32,27,4,26,13,2,2
0,32,27,4,26,13,3,1
0,32,27,4,27,11,0,4
0,32,27,4,27,11,1,8
0,32,27,4,27,11,2,2
0,32,27,4,27,11,3,5
0,32,27,4,27,12,1,3
0,32,27,4,27,12,2,4
0,32,27,4,27,12,3,10
0,32,27,4,27,13,0,3
0,32,27,4,27,13,1,8
0,32,27,4,27,13,2,6
0,32,28,4,25,11,0,4
0,32,28,4,25,11,1,4
0,32,28,4,25,11,2,15
0,32,28,4,25,11,3,7
0,32,28,4,25,12,0,2
0,32,28,4,25,12,1,16
0,32,28,4,25,12,2,2
0,32,28,4,25,12,3,2
0,32,28,4,25,13,0,15
0,32,28,4,25,13,1,3
0,32,28,4,25,13,2,4
0,32,28,4,25,13,3,1
0,32,28,4,26,11,1,13
0,32,28,4,26,11,3,4
0,32,28,4,26,12,0,10
0,32,28,4,26,12,1,3
0,32,28,4,26,12,2,1
0,32,28,4,26,12,3,4
0,32,28,4,26,13,2,15
0,32,28,4,26,13,3,9
0,32,28,4,27,11,1,3
0,32,28,4,27,11,2,3
0,32,28,4,27,11,3,5
0,32,28,4,27,12,1,8
0,32,28,4,27,12,2,5
0,32,28,4,27,12,3,4
0,32,28,4,27,13,0,12
0,32,28,4,27,13,2,1
0,32,28,4,27,13,3,1
0,32,29,4,25,11,1,1
0,32,29,4,25,11,2,1
0,32,29,4,25,11,3,1
0,32,29,4,25,12,0,1
0,32,29,4,25,12,1,1
0,32,29,4,25,12,2,5
0,32,29,4,25,12,3,9
0,32,29,4,25,13,0,3
0,32,29,4,25,13,1,4
0,32,29,4,25,13,3,1
0,32,29,4,26,11,1,1
0,32,29,4,26,12,0,28
0,32,29,4,26,12,1,33
0,32,29,4,26,12,2,9
0,32,29,4,26,13,0,3
0,32,29,4,26,13,1,1
0,32,29,4,26,13,2,20
0,32,29,4,26,13,3,7
0,32,29,4,27,11,0,1
0,32,29,4,27,11,1,1
0,32,29,4,27,11,2,6
0,32,29,4,27,11,3,7
0,32,29,4,27,12,0,2
0,32,29,4,27,12,1,2
0,32,29,4,27,12,2,2
0,32,29,4,27,12,3,10
0,32,29,4,27,13,0,3
0,32,29,4,27,13,1,2
0,32,29,4,27,13,2,2
0,32,29,4,27,13,3,2
0,32,30,4,25,11,0,1
0,32,30,4,25,11,1,1
0,32,30,4,25,11,2,1
0,32,30,4,25,11,3,4
0,32,30,4,25,12,0,19
0,32,30,4,25,12,2,15
0,32,30,4,25,12,3,1
0,32,30,4,25,13,1,2
0,32,30,4,25,13,2,58
0,32,30,4,25,13,3,18
0,32,30,4,26,11,1,1
0,32,30,4,26,11,3,3
0,32,30,4,26,12,0,3
0,32,30,4,26,12,1,13
0,32,30,4,26,12,2,2
0,32,30,4,26,12,3,1
0,32,30,4,26,13,1,1
0,32,30,4,26,13,2,5
0,32,30,4,26,13,3,10
0,32,30,4,27,11,0,8
0,32,30,4,27,11,2,3
0,32,30,4,27,11,3,29
0,32,30,4,27,12,0,6
0,32,30,4,27,12,1,3
0,32,30,4,27,12,2,3
0,32,30,4,27,12,3,6
0,32,30,4,27,13,1,24
0,32,30,4,27,13,2,10
0,32,30,4,27,13,3,4
0,32,31,4,25,11,0,2
0,32,31,4,25,11,2,3
0,32,31,4,25,11,3,1
0,32,31,4,25,12,0,2
0,32,31,4,25,12,1,2
0,32,31,4,25,12,3,6
0,32,31,4,25,13,0,7
0,32,31,4,25,13,1,28
0,32,31,4,25,13,2,12
0,32,31,4,25,13,3,1
0,32,31,4,26,11,0,1
0,32,31,4,26,11,1,3
0,32,31,4,26,11,2,2
0,32,31,4,26,11,3,13
0,32,31,4,26,12,0,3
0,32,31,4,26,12,1,4
0,32,31,4,26,12,3,4
0,32,31,4,26,13,1,2
0,32,31,4,26,13,2,7
0,32,31,4,26,13,3,4
0,32,31,4,27,11,0,5
0,32,31,4,27,11,1,3
0,32,31,4,27,11,2,35
0,32,31,4,27,11,3,2
0,32,31,4,27,12,0,1
0,32,31,4,27,12,1,1
0,32,31,4,27,12,2,4
0,32,31,4,27,12,3,15
0,32,31,4,27,13,0,2
0,32,31,4,27,13,1,2
0,32,31,4,27,13,2,2
0,32,31,4,27,13,3,1
0,32,32,4,25,11,0,2
0,32,32,4,25,11,1,1
0,32,32,4,25,12,0,3
0,32,32,4,25,12,1,30
0,32,32,4,25,12,2,3
0,32,32,4,25,12,3,7
0,32,32,4,25,13,0,6
0,32,32,4,25,13,1,2
0,32,32,4,25,13,2,17
0,32,32,4,25,13,3,3
0,32,32,4,26,11,0,5
0,32,32,4,26,11,2,4
0,32,32,4,26,12,0,2
0,32,32,4,26,12,2,11
0,32,32,4,26,12,3,15
0,32,32,4,26,13,1,1
0,32,32,4,26,13,2,9
0,32,32,4,26,13,3,4
0,32,32,4,27,11,0,2
0,32,32,4,27,11,1,2
0,32,32,4,27,11,2,7
0,32,32,4,27,11,3,10
0,32,32,4,27,12,0,12
0,32,32,4,27,12,1,3
0,32,32,4,27,12,2,18
0,32,32,4,27,12,3,8
0,32,32,4,27,13,0,5
0,32,32,4,27,13,1,4
0,32,32,4,27,13,2,5
0,32,32,4,27,13,3,7
0,32,33,4,25,11,0,9
0,32,33,4,25,11,1,1
0,32,33,4,25,11,2,1
0,32,33,4,25,12,0,9
0,32,33,4,25,12,1,3
0,32,33,4,25,12,2,14
0,32,33,4,25,12,3,6
0,32,33,4,25,13,0,26
0,32,33,4,25,13,1,21
0,32,33,4,25,13,2,7
0,32,33,4,25,13,3,3
0,32,33,4,26,11,0,1
0,32,33,4,26,11,1,2
0,32,33,4,26,11,2,1
0,32,33,4,26,11,3,12
0,32,33,4,26,12,0,8
0,32,33,4,26,12,3,13
0,32,33,4,26,13,0,3
0,32,33,4,26,13,1,1
0,32,33,4,26,13,2,21
0,32,33,4,26,13,3,7
0,32,33,4,27,11,0,2
0,32,33,4,27,11,1,2
0,32,33,4,27,11,2,2
0,32,33,4,27,11,3,7
0,32,33,4,27,12,0,9
0,32,33,4,27,12,1,19
0,32,33,4,27,12,2,35
0,32,33,4,27,12,3,30
0,32,33,4,27,13,0,18
0,32,33,4,27,13,1,5
0,32,33,4,27,13,2,47
0,32,33,4,27,13,3,9
0,32,34,4,25,11,0,2
0,32,34,4,25,11,1,1
0,32,34,4,25,11,2,1
0,32,34,4,25,12,0,9
0,32,34,4,25,12,1,14
0,32,34,4,25,12,3,19
0,32,34,4,25,13,1,3
0,32,34,4,25,13,2,2
0,32,34,4,25,13,3,3
0,32,34,4,26,11,0,1
0,32,34,4,26,11,1,6
0,32,34,4,26,11,3,4
0,32,34,4,26,12,0,1
0,32,34,4,26,12,2,3
0,32,34,4,26,12,3,17
0,32,34,4,26,13,0,4
0,32,34,4,26,13,1,3
0,32,34,4,26,13,2,2
0,32,34,4,26,13,3,11
0,32,34,4,27,11,0,2
0,32,34,4,27,11,1,2
0,32,34,4,27,11,2,1
0,32,34,4,27,11,3,15
0,32,34,4,27,12,0,3
0,32,34,4,27,12,1,4
0,32,34,4,27,12,2,50
0,32,34,4,27,12,3,1
0,32,34,4,27,13,0,5
0,32,34,4,27,13,1,3
0,32,34,4,27,13,2,29
0,32,34,4,27,13,3,12
0,32,35,4,25,11,0,5
0,32,35,4,25,12,0,31
0,32,35,4,25,12,1,8
0,32,35,4,25,12,2,3
0,32,35,4,25,12,3,4
0,32,35,4,25,13,0,7
0,32,35,4,25,13,1,1
0,32,35,4,25,13,2,2
0,32,35,4,25,13,3,2
0,32,35,4,26,11,1,2
0,32,35,4,26,11,2,2
0,32,35,4,26,11,3,14
0,32,35,4,26,12,0,12
0,32,35,4,26,12,2,1
0,32,35,4,26,12,3,3
0,32,35,4,26,13,0,1
0,32,35,4,26,13,1,10
0,32,35,4,26,13,2,16
0,32,35,4,26,13,3,4
0,32,35,4,27,11,2,2
0,32,35,4,27,11,3,2
0,32,35,4,27,12,0,2
0,32,35,4,27,12,1,9
0,32,35,4,27,12,2,14
0,32,35,4,27,12,3,3
0,32,35,4,27,13,0,20
0,32,35,4,27,13,1,2
0,32,35,4,27,13,2,9
0,32,35,4,27,13,3,1
0,32,36,4,25,11,0,11
0,32,36,4,25,11,2,8
0,32,36,4,25,11,3,17
0,32,36,4,25,12,0,3
0,32,36,4,25,12,2,5
0,32,36,4,25,12,3,3
0,32,36,4,25,13,0,3
0,32,36,4,25,13,1,18
0,32,36,4,25,13,2,24
0,32,36,4,25,13,3,10
0,32,36,4,26,11,0,20
0,32,36,4,26,11,1,2
0,32,36,4,26,11,2,12
0,32,36,4,26,11,3,3
0,32,36,4,26,12,0,8
0,32,36,4,26,12,1,8
0,32,36,4,26,12,2,8
0,32,36,4,26,12,3,4
0,32,36,4,26,13,0,1
0,32,36,4,26,13,1,4
0,32,36,4,26,13,2,7
0,32,36,4,26,13,3,9
0,32,36,4,27,11,0,2
0,32,36,4,27,11,1,14
0,32,36,4,27,11,2,27
0,32,36,4,27,11,3,10
0,32,36,4,27,12,0,41
0,32,36,4,27,12,1,14
0,32,36,4,27,12,2,4
0,32,36,4,27,12,3,1
0,32,36,4,27,13,0,50
0,32,36,4,27,13,1,40
0,32,36,4,27,13,2,5
0,32,36,4,27,13,3,7
0,32,37,4,25,11,0,2
0,32,37,4,25,11,2,2
0,32,37,4,25,12,0,4
0,32,37,4,25,12,2,25
0,32,37,4,25,12,3,38
0,32,37,4,25,13,0,2
0,32,37,4,25,13,1,1
0,32,37,4,25,13,2,5
0,32,37,4,25,13,3,4
0,32,37,4,26,11,0,64
0,32,37,4,26,11,3,12
0,32,37,4,26,12,0,10
0,32,37,4,26,12,1,27
0,32,37,4,26,12,2,3
0,32,37,4,26,13,1,2
0,32,37,4,26,13,2,32
0,32,37,4,26,13,3,17
0,32,37,4,27,11,0,5
0,32,37,4,27,11,1,22
0,32,37,4,27,11,2,29
0,32,37,4,27,11,3,27
0,32,37,4,27,12,0,36
0,32,37,4,27,12,1,5
0,32,37,4,27,12,2,26
0,32,37,4,27,12,3,33
0,32,37,4,27,13,0,32
0,32,37,4,27,13,1,10
0,32,37,4,27,13,2,7
0,32,37,4,27,13,3,15
0,32,38,4,25,11,0,1
0,32,38,4,25,11,1,2
0,32,38,4,25,11,3,11
0,32,38,4,25,12,0,17
0,32,38,4,25,12,1,1
0,32,38,4,25,12,2,13
0,32,38,4,25,12,3,7
0,32,38,4,25,13,1,5
0,32,38,4,25,13,2,9
0,32,38,4,25,13,3,14
0,32,38,4,26,11,1,3
0,32,38,4,26,11,2,14
0,32,38,4,26,11,3,4
0,32,38,4,26,12,0,27
0,32,38,4,26,12,1,40
0,32,38,4,26,12,2,11
0,32,38,4,26,12,3,2
0,32,38,4,26,13,1,4
0,32,38,4,26,13,2,26
0,32,38,4,26,13,3,23
0,32,38,4,27,11,0,7
0,32,38,4,27,11,2,3
0,32,38,4,27,11,3,32
0,32,38,4,27,12,0,86
0,32,38,4,27,12,1,17
0,32,38,4,27,12,2,20
0,32,38,4,27,12,3,5
0,32,38,4,27,13,0,21
0,32,38,4,27,13,1,4
0,32,38,4,27,13,2,14
0,32,38,4,27,13,3,5
0,32,39,4,25,11,0,5
0,32,39,4,25,11,1,6
0,32,39,4,25,11,2,3
0,32,39,4,25,11,3,7
0,32,39,4,25,12,0,48
0,32,39,4,25,12,2,16
0,32,39,4,25,12,3,28
0,32,39,4,25,13,0,2
0,32,39,4,25,13,1,1
0,32,39,4,25,13,2,12
0,32,39,4,25,13,3,11
0,32,39,4,26,11,0,4
0,32,39,4,26,11,1,7
0,32,39,4,26,11,2,14
0,32,39,4,26,11,3,37
0,32,39,4,26,12,0,3
0,32,39,4,26,12,1,17
0,32,39,4,26,12,2,1
0,32,39,4,26,12,3,2
0,32,39,4,26,13,0,1
0,32,39,4,26,13,1,7
0,32,39,4,26,13,2,45
0,32,39,4,26,13,3,3
0,32,39,4,27,11,0,13
0,32,39,4,27,11,2,11
0,32,39,4,27,11,3,63
0,32,39,4,27,12,0,33
0,32,39,4,27,12,1,18
0,32,39,4,27,12,2,13
0,32,39,4,27,12,3,3
0,32,39,4,27,13,0,4
0,32,39,4,27,13,2,3
0,32,39,4,27,13,3,22
0,32,40,4,25,11,0,4
0,32,40,4,25,11,1,7
0,32,40,4,25,11,2,2
0,32,40,4,25,11,3,26
0,32,40,4,25,12,0,18
0,32,40,4,25,12,1,8
0,32,40,4,25,12,2,5
0,32,40,4,25,12,3,10
0,32,40,4,25,13,0,1
0,32,40,4,25,13,1,2
0,32,40,4,25,13,2,14
0,32,40,4,25,13,3,6
0,32,40,4,26,11,0,1
0,32,40,4,26,11,2,11
0,32,40,4,26,11,3,50
0,32,40,4,26,12,0,9
0,32,40,4,26,12,1,5
0,32,40,4,26,12,3,6
0,32,40,4,26,13,1,9
0,32,40,4,26,13,2,10
0,32,40,4,26,13,3,3
0,32,40,4,27,11,1,1
0,32,40,4,27,11,2,4
0,32,40,4,27,11,3,35
0,32,40,4,27,12,0,10
0,32,40,4,27,12,1,12
0,32,40,4,27,12,2,8
0,32,40,4,27,12,3,10
0,32,40,4,27,13,0,6
0,32,40,4,27,13,1,1
0,32,40,4,27,13,2,15
0,32,40,4,27,13,3,5
0,32,41,4,25,11,0,13
0,32,41,4,25,11,1,5
0,32,41,4,25,11,2,12
0,32,41,4,25,11,3,6
0,32,41,4,25,12,0,8
0,32,41,4,25,12,1,14
0,32,41,4,25,12,2,59
0,32,41,4,25,12,3,8
0,32,41,4,25,13,0,14
0,32,41,4,25,13,1,3
0,32,41,4,25,13,2,1
0,32,41,4,25,13,3,1
0,32,41,4,26,11,0,4
0,32,41,4,26,11,1,6
0,32,41,4,26,11,2,56
0,32,41,4,26,11,3,119
0,32,41,4,26,12,0,19
0,32,41,4,26,12,2,24
0,32,41,4,26,12,3,4
0,32,41,4,26,13,1,3
0,32,41,4,26,13,2,43
0,32,41,4,26,13,3,17
0,32,41,4,27,11,0,34
0,32,41,4,27,11,1,5
0,32,41,4,27,11,2,3
0,32,41,4,27,11,3,72
0,32,41,4,27,12,0,26
0,32,41,4,27,12,1,39
0,32,41,4,27,12,2,7
0,32,41,4,27,12,3,21
0,32,41,4,27,13,0,9
0,32,41,4,27,13,1,1
0,32,41,4,27,13,2,15
0,32,41,4,27,13,3,6
0,32,42,4,25,11,1,32
0,32,42,4,25,11,2,16
0,32,42,4,25,12,0,1
0,32,42,4,25,12,1,4
0,32,42,4,25,12,2,7
0,32,42,4,25,12,3,14
0,32,42,4,25,13,0,8
0,32,42,4,25,13,2,1
0,32,42,4,25,13,3,1
0,32,42,4,26,11,1,11
0,32,42,4,26,11,2,40
0,32,42,4,26,11,3,14
0,32,42,4,26,12,0,23
0,32,42,4,26,12,1,2
0,32,42,4,26,12,2,2
0,32,42,4,26,12,3,8
0,32,42,4,26,13,2,15
0,32,42,4,26,13,3,2
0,32,42,4,27,11,2,64
0,32,42,4,27,11,3,43
0,32,42,4,27,12,0,3
0,32,42,4,27,12,1,6
0,32,42,4,27,12,2,2
0,32,42,4,27,12,3,7
0,32,42,4,27,13,0,1
0,32,42,4,27,13,2,4
0,32,42,4,27,13,3,2
0,32,43,4,25,11,1,2
0,32,43,4,25,11,2,6
0,32,43,4,25,11,3,29
0,32,43,4,25,12,0,3
0,32,43,4,25,12,1,2
0,32,43,4,25,12,2,32
0,32,43,4,25,12,3,38
0,32,43,4,25,13,0,26
0,32,43,4,25,13,1,9
0,32,43,4,25,13,3,2
0,32,43,4,26,11,2,11
0,32,43,4,26,11,3,19
0,32,43,4,26,12,0,13
0,32,43,4,26,12,1,3
0,32,43,4,26,12,2,9
0,32,43,4,26,12,3,4
0,32,43,4,26,13,0,1
0,32,43,4,26,13,1,15
0,32,43,4,26,13,2,24
0,32,43,4,26,13,3,3
0,32,43,4,27,11,1,26
0,32,43,4,27,11,2,43
0,32,43,4,27,11,3,63
0,32,43,4,27,12,0,7
0,32,43,4,27,12,1,26
0,32,43,4,27,12,2,3
0,32,43,4,27,12,3,23
0,32,43,4,27,13,0,31
0,32,43,4,27,13,2,10
0,32,43,4,27,13,3,3
0,32,44,4,25,12,1,17
0,32,44,4,25,12,2,15
0,32,44,4,25,12,3,3
0,32,44,4,25,13,1,1
0,32,44,4,25,13,2,4
0,32,44,4,26,11,0,1
0,32,44,4,26,12,1,1
0,32,44,4,26,12,3,3
0,32,44,4,26,13,0,1
0,32,44,4,27,11,1,11
0,32,44,4,27,11,2,18
0,32,44,4,27,11,3,1
0,32,44,4,27,12,3,1
0,32,44,4,27,13,0,1
0,32,45,4,25,12,2,4
0,32,45,4,25,12,3,1
0,32,45,4,25,13,0,8
0,32,45,4,26,12,2,1
0,33,13,4,25,12,1,7
0,33,13,4,25,13,1,11
0,33,13,4,25,13,2,7
0,33,13,4,26,11,1,1
0,33,13,4,26,12,0,1
0,33,13,4,26,13,2,2
0,33,13,4,26,13,3,2
0,33,13,4,27,11,0,6
0,33,13,4,27,11,1,8
0,33,13,4,27,11,2,1
0,33,13,4,27,11,3,10
0,33,13,4,27,12,0,1
0,33,13,4,27,12,1,5
0,33,13,4,27,12,3,3
0,33,14,4,25,11,0,15
0,33,14,4,25,11,1,29
0,33,14,4,25,11,2,113
0,33,14,4,25,11,3,23
0,33,14,4,25,12,0,54
0,33,14,4,25,12,1,118
0,33,14,4,25,12,2,157
0,33,14,4,25,12,3,115
0,33,14,4,25,13,0,124
0,33,14,4,25,13,1,67
0,33,14,4,25,13,2,155
0,33,14,4,26,11,1,23
0,33,14,4,26,11,2,4
0,33,14,4,26,11,3,11
0,33,14,4,26,12,0,13
0,33,14,4,26,12,1,66
0,33,14,4,26,12,2,154
0,33,14,4,26,12,3,79
0,33,14,4,26,13,0,38
0,33,14,4,26,13,1,27
0,33,14,4,26,13,2,49
0,33,14,4,26,13,3,52
0,33,14,4,27,11,0,97
0,33,14,4,27,11,1,69
0,33,14,4,27,11,2,51
0,33,14,4,27,11,3,29
0,33,14,4,27,12,0,81
0,33,14,4,27,12,1,31
0,33,14,4,27,12,2,31
0,33,14,4,27,12,3,80
0,33,14,4,27,13,0,106
0,33,14,4,27,13,1,140
0,33,14,4,27,13,2,65
0,33,14,4,27,13,3,6
0,33,15,4,25,12,2,13
0,33,15,4,25,13,1,2
0,33,15,4,26,11,1,1
0,33,15,4,26,12,2,23
0,33,15,4,26,13,0,8
0,33,15,4,26,13,1,1
0,33,15,4,26,13,2,1
0,33,15,4,26,13,3,1
0,33,15,4,27,11,0,2
0,33,15,4,27,11,1,1
0,33,15,4,27,11,2,3
0,33,15,4,27,12,3,36
0,33,15,4,27,13,0,1
0,33,15,4,27,13,3,11
0,33,16,4,25,12,0,1
0,33,16,4,25,12,3,2
0,33,16,4,25,13,0,1
0,33,16,4,25,13,2,4
0,33,16,4,26,12,2,2
0,33,16,4,26,12,3,14
0,33,16,4,26,13,2,21
0,33,16,4,27,11,1,6
0,33,16,4,27,11,2,2
0,33,16,4,27,11,3,2
0,33,16,4,27,13,3,1
0,33,17,4,25,11,1,2
0,33,17,4,25,13,1,25
0,33,17,4,25,13,2,1
0,33,17,4,26,11,0,1
0,33,17,4,26,11,3,16
0,33,17,4,26,12,1,1
0,33,17,4,26,12,2,6
0,33,17,4,26,12,3,5
0,33,17,4,26,13,0,1
0,33,17,4,26,13,2,7
0,33,17,4,26,13,3,13
0,33,17,4,27,11,1,2
0,33,17,4,27,12,3,1
0,33,17,4,27,13,2,8
0,33,17,4,27,13,3,39
0,33,18,4,25,11,1,4
0,33,18,4,25,11,2,25
0,33,18,4,25,12,3,1
0,33,18,4,25,13,0,19
0,33,18,4,25,13,1,24
0,33,18,4,25,13,2,1
0,33,18,4,25,13,3,2
0,33,18,4,26,12,0,16
0,33,18,4,26,12,1,18
0,33,18,4,26,12,2,94
0,33,18,4,26,12,3,34
0,33,18,4,26,13,0,1
0,33,18,4,26,13,1,116
0,33,18,4,26,13,2,4
0,33,18,4,26,13,3,12
0,33,18,4,27,11,1,3
0,33,18,4,27,11,2,20
0,33,18,4,27,11,3,1
0,33,18,4,27,12,0,12
0,33,18,4,27,12,1,14
0,33,18,4,27,13,0,1
0,33,18,4,27,13,1,31
0,33,18,4,27,13,2,62
0,33,18,4,27,13,3,8
0,33,19,4,25,11,2,16
0,33,19,4,25,12,3,11
0,33,19,4,25,13,0,34
0,33,19,4,25,13,1,3
0,33,19,4,25,13,3,10
0,33,19,4,26,11,3,22
0,33,19,4,26,12,0,9
0,33,19,4,26,12,1,4
0,33,19,4,26,12,2,34
0,33,19,4,26,13,0,27
0,33,19,4,27,11,1,9
0,33,19,4,27,11,2,16
0,33,19,4,27,11,3,2
0,33,19,4,27,12,2,2
0,33,19,4,27,13,2,7
0,33,20,4,25,11,2,20
0,33,20,4,25,12,1,17
0,33,20,4,25,13,0,9
0,33,20,4,25,13,2,24
0,33,20,4,25,13,3,1
0,33,20,4,26,11,0,1
0,33,20,4,26,11,2,4
0,33,20,4,26,11,3,28
0,33,20,4,26,12,0,16
0,33,20,4,26,12,1,27
0,33,20,4,26,12,2,1
0,33,20,4,26,12,3,8
0,33,20,4,26,13,0,5
0,33,20,4,26,13,1,59
0,33,20,4,26,13,2,3
0,33,20,4,26,13,3,24
0,33,20,4,27,11,1,34
0,33,20,4,27,11,2,5
0,33,20,4,27,11,3,2
0,33,20,4,27,12,0,39
0,33,20,4,27,13,1,13
0,33,20,4,27,13,2,26
0,33,21,4,25,12,0,13
0,33,21,4,26,11,2,1
0,33,21,4,26,12,1,17
0,33,21,4,26,13,0,2
0,33,21,4,26,13,1,3
0,33,21,4,27,11,1,8
0,33,21,4,27,13,0,11
0,33,21,4,27,13,1,13
0,33,21,4,27,13,2,18
0,33,22,4,25,11,2,1
0,33,22,4,25,12,1,2
0,33,22,4,26,13,0,8
0,33,22,4,27,11,2,4
0,33,22,4,27,12,2,1
0,33,23,4,25,11,1,1
0,33,23,4,25,11,2,7
0,33,23,4,25,11,3,1
0,33,23,4,25,12,1,3
0,33,23,4,25,12,2,1
0,33,23,4,25,12,3,2
